NUMERO_POLICE,CODE_SOUS_BRANCHE,NUM_AVNT_COURS,DATE_EFFET,DATE_EXPIRATION,TYPE,WILAYA,COMMUNE,CAPITAL_ASSURE,PRIME_NETTE
16331023240186,3301,0,8/16/2024,8/15/2025,Bien immobilier,35  - BOUMERDES        ,457 - HAMMEDI,2950000,2065
6306003240134,3302,0,9/19/2024,9/18/2025,2   - Installation Commerciale,6   - BEJAIA           ,274 - EL KSEUR,1000000,2500
16317003240045,3302,0,3/6/2024,3/5/2025,2   - Installation Commerciale,16  - ALGER            ,105 - BARAKI,5000000,2500
19308003240418,3301,0,4/28/2024,4/27/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,4656050,3026.43
16331003240408,3301,0,11/19/2024,11/18/2025,Bien immobilier,16  - ALGER            ,114 - BORDJ EL KIFFAN,1157860,1500
16309013240087,3301,0,7/28/2024,7/27/2025,Bien immobilier,16  - ALGER            ,150 - SIDI MOUSSA,456000,1500
24301003240010,3301,0,5/27/2024,5/26/2025,Bien immobilier,24  - GUELMA           ,664 - HAMMAM DEBAGH,350000,2100
9213003240017,3301,0,1/17/2024,1/16/2025,Bien immobilier,9   - BLIDA            ,342 - BLIDA,1880000,1500
16336003240165,3302,0,9/3/2024,9/2/2025,2   - Installation Commerciale,16  - ALGER            ,154 - ZERALDA,1000000,2500
44305003240031,3301,0,2/1/2024,1/31/2025,Bien immobilier,44  - AIN DEFLA        ,34  - AIN-DEFLA,2765000,1935.5
35303043240358,3301,0,8/22/2024,8/21/2025,Bien immobilier,16  - ALGER            ,141 - OUED SMAR,940000,1500
35303043240475,3301,0,10/23/2024,10/22/2025,Bien immobilier,35  - BOUMERDES        ,457 - HAMMEDI,2205000,1543.5
18301003241339,3301,0,12/27/2024,12/26/2025,Bien immobilier,18  - JIJEL            ,700 - JIJEL,3408450,2215.49
18301003240960,3301,0,9/23/2024,9/22/2025,Bien immobilier,18  - JIJEL            ,710 - TAHER,1155060,1500
10302003240320,3301,1,8/26/2024,8/25/2025,Bien immobilier,26  - MEDEA            ,826 - DJOUAB,2108000,0
29301003240116,3301,0,2/9/2024,2/8/2025,Bien immobilier,29  - MASCARA          ,786 - MASCARA,2579850,1676.9
11301003240623,3301,0,11/7/2024,11/6/2025,Bien immobilier,11  - TAMENRASSET      ,1315 - TAMANRASSET,2688000,1800
35303053240271,3301,0,8/18/2024,8/17/2025,Bien immobilier,35  - BOUMERDES        ,450 - BOUMERDES,6000000,4500
35303043240321,3301,0,8/1/2024,7/31/2025,Bien immobilier,16  - ALGER            ,147 - ROUIBA,611000,1500
34301003241400,3302,0,12/25/2024,12/24/2025,2   - Installation Commerciale,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,2000000,2500
42304003240561,3302,0,11/4/2024,11/3/2025,2   - Installation Commerciale,42  - TIPAZA           ,1417 - TIPAZA,2100000,2500
16311003240317,3302,0,8/21/2024,8/20/2025,2   - Installation Commerciale,16  - ALGER            ,109 - BIR KHADEM,10000000,3000
11301003240132,3301,0,2/18/2024,2/17/2025,Bien immobilier,11  - TAMENRASSET      ,1315 - TAMANRASSET,2800000,1540
31310003240081,3301,0,2/18/2024,2/17/2025,Bien immobilier,31  - ORAN             ,1003 - BIR EL DJIR,4445000,2889.25
19308003241150,3301,0,11/10/2024,11/9/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,1065050,1500
25310003240102,3302,0,7/16/2024,7/15/2025,2   - Installation Commerciale,25  - CONSTANTINE      ,516 - HAMMA BOUZIANE,1000000,2500
15308003240475,3301,0,9/11/2024,9/10/2025,Bien immobilier,15  - TIZI OUZOU       ,1451 - AIT MAHMOUD,2170000,1500
9306003240321,3302,0,10/31/2024,10/30/2025,2   - Installation Commerciale,9   - BLIDA            ,362 - SOUMAA BLIDA,1000000,2500
15310003240609,3301,1,10/31/2024,8/24/2025,Bien immobilier,15  - TIZI OUZOU       ,1466 - BOGHNI,9300000,3536.459
16333003240245,3301,0,9/10/2024,9/9/2025,Bien immobilier,16  - ALGER            ,108 - BENI MESSOUS,2812000,2109
31203003240158,3301,0,8/15/2024,8/14/2025,Bien immobilier,31  - ORAN             ,1019 - ORAN,5673000,3687.45
34205003240177,3301,1,9/30/2024,9/29/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,2170000,0
15310003240547,3301,0,7/18/2024,7/17/2025,Bien immobilier,15  - TIZI OUZOU       ,1466 - BOGHNI,2729240,1774.01
35303003240195,3301,0,12/19/2024,12/18/2025,Bien immobilier,35  - BOUMERDES        ,452 - CHABET EL AMEUR,620000,1500
10302003240049,3301,1,2/6/2024,2/5/2025,Bien immobilier,10  - BOUIRA           ,438 - SOUR EL GHOZLANE,1798000,0
16309013240019,3301,0,1/21/2024,1/20/2025,Bien immobilier,16  - ALGER            ,150 - SIDI MOUSSA,2704850,2028.64
35303053240087,3301,0,4/1/2024,3/31/2025,Bien immobilier,16  - ALGER            ,146 - REGHAIA,1121000,1500
2308003240027,3301,0,3/13/2024,3/12/2025,Bien immobilier,2   - CHLEF            ,495 - OUED SLY,1911000,1500
16333003240001,3301,0,1/4/2024,1/3/2025,Bien immobilier,16  - ALGER            ,124 - EL ACHOUR,7990000,5992.5
16308033240209,3302,0,8/15/2024,8/14/2025,2   - Installation Commerciale,16  - ALGER            ,126 - EL HARRACH,1000000,2500
16309023240268,3301,0,9/26/2024,9/25/2025,Bien immobilier,16  - ALGER            ,103 - BACH DJERRAH,912000,1800
35303053240063,3301,0,2/20/2024,2/19/2025,Bien immobilier,16  - ALGER            ,146 - REGHAIA,4560000,3420
15310003240553,3301,0,7/23/2024,7/22/2025,Bien immobilier,15  - TIZI OUZOU       ,1492 - OUADHIA,2275000,1500
16314003240184,3302,0,6/27/2024,6/26/2025,1   - Installation Industrielle,26  - MEDEA            ,838 - MEDEA,65000000,-30550
16314003240184,3302,0,6/27/2024,6/26/2025,1   - Installation Industrielle,26  - MEDEA            ,838 - MEDEA,65000000,30550
15304003240285,3301,1,8/1/2024,7/31/2025,Bien immobilier,15  - TIZI OUZOU       ,1492 - OUADHIA,3500000,0
31310003240187,3301,0,5/15/2024,5/14/2025,Bien immobilier,31  - ORAN             ,1019 - ORAN,2717750,1766.54
18301003241150,3301,0,11/10/2024,11/9/2025,Bien immobilier,18  - JIJEL            ,710 - TAHER,1116000,1500
18301003240372,3301,0,4/9/2024,4/8/2025,Bien immobilier,18  - JIJEL            ,710 - TAHER,4650000,3022.5
16337003240120,3301,0,10/23/2024,10/22/2025,Bien immobilier,16  - ALGER            ,114 - BORDJ EL KIFFAN,4873500,3655.12
19309003240510,3301,0,5/29/2024,5/28/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,979290,1500
16311003240095,3302,0,3/12/2024,3/11/2025,2   - Installation Commerciale,16  - ALGER            ,137 - LES EUCALYPTUS,3000000,2500
16331003240416,3301,0,11/28/2024,11/27/2025,Bien immobilier,16  - ALGER            ,119 - DAR EL BEIDA,22560000,-16920
16331003240416,3301,0,11/28/2024,11/27/2025,Bien immobilier,16  - ALGER            ,119 - DAR EL BEIDA,22560000,16920
19306013240051,3301,0,7/10/2024,7/9/2025,Bien immobilier,19  - SETIF            ,1167 - HAMMAM SKHOUNA,2825900,1836.84
42304003240501,3301,0,10/3/2024,10/2/2025,Bien immobilier,42  - TIPAZA           ,1417 - TIPAZA,3510060,2632.54
19308003241024,3301,0,10/13/2024,10/12/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,560000,1500
14301003240224,3301,1,9/25/2024,9/24/2025,Bien immobilier,14  - TIARET           ,1384 - TIARET,2517200,0
25301023240024,3301,0,4/16/2024,4/15/2025,Bien immobilier,21  - SKIKDA           ,1262 - EMDJEZ EDCHICH,315000,1500
15310003240289,3301,0,4/8/2024,4/7/2025,Bien immobilier,15  - TIZI OUZOU       ,1487 - MECHTRASS,945000,1500
15303053240101,3301,0,4/15/2024,4/14/2025,Bien immobilier,15  - TIZI OUZOU       ,1503 - TIZI OUZOU,988400,1500
27303003240102,3301,0,6/6/2024,6/5/2025,Bien immobilier,27  - MOSTAGANEM       ,918 - MOSTAGANEM,2854170,1855.21
15309003240588,3301,0,12/5/2024,12/4/2025,Bien immobilier,35  - BOUMERDES        ,444 - BAGHLIA,2613000,1829.1
16314003240200,3301,0,6/13/2024,6/12/2025,Bien immobilier,16  - ALGER            ,134 - HYDRA,4248400,-6372.6
16314003240200,3301,0,6/13/2024,6/12/2025,Bien immobilier,16  - ALGER            ,134 - HYDRA,4248400,6372.6
35303003240026,3301,0,3/1/2024,2/28/2025,Bien immobilier,35  - BOUMERDES        ,458 - ISSER,1170000,1500
19308003240895,3301,0,9/9/2024,9/8/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,3500000,2275
35303053240207,3301,0,7/1/2024,6/30/2025,Bien immobilier,35  - BOUMERDES        ,459 - KHEMIS EL KHECHNA,2485000,1739.5
23302013240086,3301,0,8/15/2024,8/14/2025,Bien immobilier,23  - ANNABA           ,156 - ANNABA,1769950,1500
7201003240038,3302,0,4/16/2024,4/15/2025,2   - Installation Commerciale,7   - BISKRA           ,308 - BISKRA,2000000,2500
31210003240120,3301,0,12/29/2024,12/28/2025,Bien immobilier,31  - ORAN             ,1003 - BIR EL DJIR,2170000,1500
16309023240053,3301,0,2/5/2024,2/4/2025,Bien immobilier,16  - ALGER            ,97  - AIN BENIAN (ALGER),2739420,2465.48
16334003240419,3301,0,12/1/2024,11/30/2025,Bien immobilier,16  - ALGER            ,152 - STAOUELI,3313600,2485.2
15303033240018,3301,0,8/8/2024,8/7/2025,Bien immobilier,15  - TIZI OUZOU       ,1485 - MAATKA,2450000,1592.5
25216003240184,3301,0,11/18/2024,11/17/2025,Bien immobilier,25  - CONSTANTINE      ,513 - CONSTANTINE,1395000,1800
16301003240038,3301,0,1/13/2024,1/12/2025,Bien immobilier,16  - ALGER            ,111 - BIRTOUTA,4000000,3000
13204003240072,3301,0,11/13/2024,11/12/2025,Bien immobilier,13  - TLEMCEN          ,1560 - TLEMCEN,1506400,1500
16311003240207,3302,0,5/30/2024,5/29/2025,2   - Installation Commerciale,16  - ALGER            ,137 - LES EUCALYPTUS,3000000,2500
15308003240229,3301,0,4/8/2024,4/7/2025,Bien immobilier,16  - ALGER            ,101 - BAB EL OUED,471200,1500
34205003240031,3301,0,2/16/2024,2/15/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,1240000,1500
34301003240150,3301,0,2/7/2024,2/6/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,4030000,2619.5
3202003240155,3301,0,10/24/2024,10/23/2025,Bien immobilier,3   - LAGHOUAT         ,749 - LAGHOUAT,465000,1500
27303003240149,3301,0,8/7/2024,8/6/2025,Bien immobilier,27  - MOSTAGANEM       ,918 - MOSTAGANEM,3323820,2160.48
35303053240399,3301,0,11/22/2024,11/21/2025,Bien immobilier,16  - ALGER            ,146 - REGHAIA,1081000,1500
34301003240178,3301,0,2/20/2024,2/19/2025,Bien immobilier,34  - B.B ARRERIDJ     ,376 - EL HAMMADIA,3100000,2015
31308023240103,3301,0,8/8/2024,8/7/2025,Bien immobilier,31  - ORAN             ,1003 - BIR EL DJIR,4340000,2821
5302103240476,3301,0,10/15/2024,10/14/2025,Bien immobilier,5   - BATNA            ,174 - BATNA,372000,1500
16311003240254,3302,0,7/9/2024,7/8/2025,2   - Installation Commerciale,16  - ALGER            ,137 - LES EUCALYPTUS,2000000,2500
25301013240223,3301,0,7/12/2024,7/11/2025,Bien immobilier,21  - SKIKDA           ,1251 - BENI OULBANE,2800000,2184
16331023240061,3302,0,3/26/2024,3/25/2025,2   - Installation Commerciale,35  - BOUMERDES        ,465 - OULED MOUSSA,13000000,6110
9213003240278,3301,0,11/1/2024,10/31/2025,Bien immobilier,9   - BLIDA            ,360 - OULED YAICH BLIDA,2926000,2194.5
12303003240033,3302,0,5/20/2024,5/19/2025,2   - Installation Commerciale,12  - TEBESSA          ,1322 - BIR EL ATER,4200000,2500
16328003240063,3302,0,6/27/2024,6/26/2025,2   - Installation Commerciale,16  - ALGER            ,125 - EL BIAR,9000000,4500
19308003241036,3301,0,10/15/2024,10/14/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,2100000,1500
29301003240761,3301,0,11/21/2024,11/20/2025,Bien immobilier,29  - MASCARA          ,786 - MASCARA,350000,1500
19308003240049,3301,0,1/11/2024,1/10/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,1750000,1500
6209003240043,3301,0,3/10/2024,3/9/2025,Bien immobilier,6   - BEJAIA           ,260 - BEJAIA,2517200,1636.18
43303013240108,3302,0,11/10/2024,11/9/2025,2   - Installation Commerciale,4   - OUM EL BOUAGHI   ,1050 - AIN MLILA,1000000,2500
43303013240071,3302,0,9/11/2024,9/10/2025,2   - Installation Commerciale,4   - OUM EL BOUAGHI   ,1050 - AIN MLILA,1000000,2500
19302003240039,3301,0,3/1/2024,2/28/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,25935000,16857.75
19306003240064,3301,0,12/15/2024,12/14/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,350000,-1500
19306003240064,3301,0,12/15/2024,12/14/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,350000,1500
16340003240051,3301,0,1/31/2024,1/30/2025,Bien immobilier,16  - ALGER            ,149 - SIDI MHAMED ALGER,1436020,1800
31308003240115,3301,0,1/1/2025,12/31/2025,Bien immobilier,31  - ORAN             ,1019 - ORAN,620000,1500
43306003240083,3301,0,10/16/2024,10/15/2025,Bien immobilier,43  - MILA             ,885 - MILA,700000,1500
25310003240159,3302,0,12/11/2024,12/10/2025,2   - Installation Commerciale,25  - CONSTANTINE      ,516 - HAMMA BOUZIANE,1000000,2500
25306023240360,3301,0,12/11/2024,12/10/2025,Bien immobilier,25  - CONSTANTINE      ,513 - CONSTANTINE,4550000,2957.5
43303003240233,3301,0,12/6/2024,12/5/2025,Bien immobilier,43  - MILA             ,897 - TELAGHMA,2000000,1500
25303003240042,3301,0,3/18/2024,3/17/2025,Bien immobilier,25  - CONSTANTINE      ,513 - CONSTANTINE,1787150,1500
44302003240208,3302,0,9/29/2024,9/28/2025,2   - Installation Commerciale,44  - AIN DEFLA        ,49  - EL ATTAF,6100000,3050
19313003240591,3301,0,11/3/2024,11/2/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,2478140,1610.79
34301003240095,3301,0,1/24/2024,1/23/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,2315700,1505.2
16340003240290,3301,0,10/11/2024,10/10/2025,Bien immobilier,16  - ALGER            ,119 - DAR EL BEIDA,950760,1800
11301003240148,3302,0,2/22/2024,2/21/2025,2   - Installation Commerciale,11  - TAMENRASSET      ,1315 - TAMANRASSET,1000000,2500
44302003240311,3302,0,12/5/2024,12/4/2025,2   - Installation Commerciale,2   - CHLEF            ,479 - BENI RACHED,5000000,2500
15303053240257,3301,0,12/10/2024,12/9/2025,Bien immobilier,15  - TIZI OUZOU       ,1503 - TIZI OUZOU,1275750,1500
19302003240020,3301,0,1/28/2024,1/27/2025,Bien immobilier,19  - SETIF            ,1149 - BIR EL ARCH,1120000,1800
19314003240084,3301,0,5/18/2024,5/17/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,6860000,4459
3202003240022,3301,0,3/4/2024,3/3/2025,Bien immobilier,3   - LAGHOUAT         ,749 - LAGHOUAT,2480000,1500
16334003240390,3301,0,10/28/2024,10/27/2025,Bien immobilier,16  - ALGER            ,139 - MOHAMMADIA ALGER,599250,1500
6309003240004,3301,0,1/10/2024,1/9/2025,Bien immobilier,6   - BEJAIA           ,254 - AKBOU,2500750,2400.72
34301003241070,3301,0,9/24/2024,9/23/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,1912080,1500
11301003240613,3301,0,11/5/2024,11/4/2025,Bien immobilier,11  - TAMENRASSET      ,1315 - TAMANRASSET,2800000,1848
23302013240108,3301,1,10/13/2024,10/6/2025,Bien immobilier,23  - ANNABA           ,156 - ANNABA,1718640,0
23302013240108,3301,1,10/13/2024,10/6/2025,Bien immobilier,23  - ANNABA           ,156 - ANNABA,1718640,0
43301003240053,3302,0,3/17/2024,3/16/2025,2   - Installation Commerciale,43  - MILA             ,877 - CHELGHOUM LAID,3000000,2500
15309003240550,3301,0,11/14/2024,11/13/2025,Bien immobilier,15  - TIZI OUZOU       ,1498 - TIGZIRT,2803950,1822.57
31203003240196,3302,0,10/1/2024,9/30/2025,2   - Installation Commerciale,31  - ORAN             ,1019 - ORAN,3500000,2500
15309003240543,3301,0,11/13/2024,11/12/2025,Bien immobilier,15  - TIZI OUZOU       ,1489 - MIZRANA,1715000,1500
16335003240299,3301,0,7/31/2024,7/30/2025,Bien immobilier,16  - ALGER            ,139 - MOHAMMADIA ALGER,3241400,2431.05
42305003240056,3301,0,1/24/2024,1/23/2025,Bien immobilier,42  - TIPAZA           ,1417 - TIPAZA,1216000,1500
35302013240047,3301,0,5/21/2024,5/20/2025,Bien immobilier,35  - BOUMERDES        ,454 - DELLYS,7265555,-5449.17
35302013240047,3301,0,5/21/2024,5/20/2025,Bien immobilier,35  - BOUMERDES        ,454 - DELLYS,7265555,5449.17
16301003240286,3302,0,6/23/2024,6/22/2025,2   - Installation Commerciale,16  - ALGER            ,122 - DOUERA,5400000,2700
43301003240153,3302,0,9/3/2024,9/2/2025,2   - Installation Commerciale,43  - MILA             ,877 - CHELGHOUM LAID,3000000,2500
16337003240044,3301,0,5/6/2024,5/5/2025,Bien immobilier,16  - ALGER            ,114 - BORDJ EL KIFFAN,2842400,2131.8
25306003240486,3301,1,7/18/2024,7/17/2025,Bien immobilier,25  - CONSTANTINE      ,515 - EL KHROUB,2108000,0
34301003241132,3301,0,10/6/2024,10/5/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,2170000,1500
16309003240159,3301,0,8/14/2024,8/13/2025,Bien immobilier,26  - MEDEA            ,838 - MEDEA,1439490,1500
44305003240243,3301,0,11/21/2024,11/20/2025,Bien immobilier,44  - AIN DEFLA        ,43  - BOURACHED,3500000,2450
25309003240072,3301,1,3/26/2024,3/25/2025,Bien immobilier,25  - CONSTANTINE      ,515 - EL KHROUB,3800000,0
43303003240177,3302,0,9/23/2024,9/22/2025,2   - Installation Commerciale,43  - MILA             ,885 - MILA,5000000,2500
34303003240109,3301,0,10/11/2024,10/10/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,3500000,2275
16331023240156,3302,0,7/2/2024,7/1/2025,2   - Installation Commerciale,35  - BOUMERDES        ,465 - OULED MOUSSA,5360000,2519.2
16335003240149,3302,0,4/23/2024,4/22/2025,2   - Installation Commerciale,16  - ALGER            ,139 - MOHAMMADIA ALGER,5500000,2750
15304003240005,3301,1,1/5/2024,1/4/2025,Bien immobilier,15  - TIZI OUZOU       ,1488 - MEKLA,3150000,0
25309003240269,3302,0,12/20/2024,12/19/2025,2   - Installation Commerciale,25  - CONSTANTINE      ,513 - CONSTANTINE,21000000,9030
19306013240061,3301,0,9/8/2024,9/7/2025,Bien immobilier,16  - ALGER            ,99  - ALGER,4858860,3644.14
15305013240138,3302,0,5/31/2024,5/30/2025,2   - Installation Commerciale,15  - TIZI OUZOU       ,1460 - AZEFFOUN,3000000,2500
16309023240125,3301,0,4/30/2024,4/29/2025,Bien immobilier,16  - ALGER            ,115 - BOUROUBA,734160,1800
34205003240153,3301,1,9/4/2024,9/3/2025,Bien immobilier,34  - B.B ARRERIDJ     ,391 - SIDI EMBAREK,2077000,0
18301003240171,3301,0,2/13/2024,2/12/2025,Bien immobilier,18  - JIJEL            ,700 - JIJEL,6045000,3929.25
25303003240251,3301,0,12/25/2024,12/24/2025,Bien immobilier,25  - CONSTANTINE      ,513 - CONSTANTINE,1750000,1500
5302003240023,3301,0,12/3/2024,12/2/2025,Bien immobilier,5   - BATNA            ,174 - BATNA,4960000,2976
25309003240238,3302,0,11/6/2024,11/5/2025,2   - Installation Commerciale,25  - CONSTANTINE      ,513 - CONSTANTINE,3000000,2500
40301003240089,3301,0,7/8/2024,7/7/2025,Bien immobilier,,726 - KHENCHELA,2976000,1785.6
18301003240810,3301,0,8/13/2024,8/12/2025,Bien immobilier,18  - JIJEL            ,710 - TAHER,4960000,3224
16350003240241,3302,0,8/27/2024,8/26/2025,2   - Installation Commerciale,16  - ALGER            ,122 - DOUERA,2000000,2500
19306003240121,3301,0,12/26/2024,12/25/2025,Bien immobilier,19  - SETIF            ,1140 - BAZER SAKRA,7000000,4550
6307003240049,3302,0,3/13/2024,3/12/2025,2   - Installation Commerciale,6   - BEJAIA           ,260 - BEJAIA,2444260,2500
16309013240083,3301,0,7/22/2024,7/21/2025,Bien immobilier,16  - ALGER            ,150 - SIDI MOUSSA,3420000,2565
29301003240669,3301,0,10/22/2024,10/21/2025,Bien immobilier,29  - MASCARA          ,786 - MASCARA,2889950,1878.47
16334003240062,3301,0,2/20/2024,2/19/2025,Bien immobilier,16  - ALGER            ,99  - ALGER,5076000,3807
6307003240099,3302,0,7/3/2024,7/2/2025,2   - Installation Commerciale,6   - BEJAIA           ,260 - BEJAIA,2000000,2500
15305013240084,3302,0,4/9/2024,4/8/2025,2   - Installation Commerciale,15  - TIZI OUZOU       ,1472 - FREHA,5000000,2500
34205003240132,3301,0,8/7/2024,8/6/2025,Bien immobilier,34  - B.B ARRERIDJ     ,384 - MANSOURA,11550000,7507.5
16330013240041,3301,0,4/21/2024,4/20/2025,Bien immobilier,16  - ALGER            ,142 - OULED CHEBEL,4136000,3102
5303003240221,3301,0,4/17/2024,4/16/2025,Bien immobilier,5   - BATNA            ,172 - ARRIS,2572070,1543.24
16340003240032,3301,0,2/1/2024,1/31/2025,Bien immobilier,16  - ALGER            ,121 - DJISR KSENTINA,3000000,2250
19308003240982,3301,0,10/4/2024,10/3/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,7000000,4550
19308003241181,3301,0,11/20/2024,11/19/2025,Bien immobilier,19  - SETIF            ,164 - EULMA,2800000,1820
34301003240266,3302,0,3/20/2024,3/19/2025,2   - Installation Commerciale,34  - B.B ARRERIDJ     ,391 - SIDI EMBAREK,2000000,2500
16336003240114,3301,0,6/13/2024,6/12/2025,Bien immobilier,16  - ALGER            ,154 - ZERALDA,1645000,1500
34301003240527,3302,0,5/21/2024,5/20/2025,2   - Installation Commerciale,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,4000000,2500
