NUMERO_POLICE,CODE_SOUS_BRANCHE,NUM_AVNT_COURS,DATE_EFFET,DATE_EXPIRATION,TYPE,WILAYA,COMMUNE,CAPITAL_ASSURE,PRIME_NETTE
10302003230233,3301,0,26/07/2023,25/07/2024,Bien immobilier,10 - BOUIRA,438 - SOUR EL GHOZLANE,2030500,"1500,000"
35303053230252,3301,001,15/10/2023,13/10/2024,Bien immobilier,35 - BOUMERDES,450 - BOUMERDES,2751200,"0,000"
19306023230007,3301,0,22/03/2023,21/03/2024,Bien immobilier,19 - SETIF,1149 - BIR EL ARCH,3500000,"2275,000"
15304003230242,3301,0,24/08/2023,23/08/2024,Bien immobilier,15 - TIZI OUZOU,1503 - TIZI OUZOU,2450000,"1592,500"
19313003230229,3301,0,30/04/2023,29/04/2024,Bien immobilier,19 - SETIF,1182 - SETIF,2170000,"1500,000"
22202003230078,3301,0,15/11/2023,14/11/2024,Bien immobilier,22 - SIDI BEL ABBES,1223 - SIDI BEL ABBES,2435670,"1500,000"
25216003230091,3301,001,27/08/2023,26/08/2024,Bien immobilier,25 - CONSTANTINE,515 - EL KHROUB,3800000,"0,000"
34301003230109,3301,0,03/03/2023,02/03/2024,Bien immobilier,34 - B.B ARRERIDJ,368 - BORDJ BOU ARRERIDJ,6200000,"4030,000"
23302063230046,3301,0,23/09/2023,22/09/2024,Bien immobilier,23 - ANNABA,156 - ANNABA,2449000,"2351,040"
19306003230188,3301,0,15/02/2023,14/02/2024,Bien immobilier,19 - SETIF,1158 - EL EULMA,2100000,"1500,000"
31207003230118,3301,0,10/08/2023,09/08/2024,Bien immobilier,31 - ORAN,997 - AIN TURK,1310050,"1500,000"
06209003230064,3301,0,22/08/2023,21/08/2024,Bien immobilier,6 - BEJAIA,283 - OUED GHIR,4200000,"2730,000"
05302003230121,3301,0,14/03/2023,13/03/2024,Bien immobilier,5 - BATNA,174 - BATNA,1844080,"1500,000"
19311003230044,3301,0,17/11/2023,16/11/2024,Bien immobilier,19 - SETIF,1182 - SETIF,2730000,"1774,500"
15310003230507,3301,0,05/12/2023,04/12/2024,Bien immobilier,15 - TIZI OUZOU,1487 - MECHTRASS,7463400,"4851,210"
03202003230185,3301,0,30/05/2023,29/05/2024,Bien immobilier,3 - LAGHOUAT,749 - LAGHOUAT,2480000,"1500,000"
15210003230359,3301,0,28/04/2023,27/04/2024,Bien immobilier,15 - TIZI OUZOU,1466 - BOGHNI,1750000,"1500,000"
16301003230225,3301,0,01/06/2023,31/05/2024,Bien immobilier,16 - ALGER,135 - KHRAISSIA,6840000,"5130,000"
26301003230049,3301,0,22/02/2023,21/02/2024,Bien immobilier,26 - MEDEA,838 - MEDEA,12500000,"8750,000"
18301003230922,3301,0,22/09/2023,21/09/2024,Bien immobilier,18 - JIJEL,710 - TAHER,2480000,"1612,000"
16335003230108,3301,0,21/03/2023,20/03/2024,Bien immobilier,16 - ALGER,106 - BEB EZZOUAR,3149000,"2834,100"
16335003230152,3301,0,11/05/2023,10/05/2024,Bien immobilier,16 - ALGER,110 - BIR MOURAD RAIS,4375320,"3281,490"
16330003230279,3301,0,17/09/2023,16/09/2024,Bien immobilier,16 - ALGER,114 - BORDJ EL KIFFAN,1240320,"1500,000"
10302003230101,3301,001,29/03/2023,28/03/2024,Bien immobilier,10 - BOUIRA,410 - BOUIRA,2500000,"0,000"
16332003230197,3301,0,01/06/2023,31/05/2024,Bien immobilier,16 - ALGER,125 - EL BIAR,912000,"1500,000"
27302003230180,3301,0,26/08/2023,25/08/2024,Bien immobilier,27 - MOSTAGANEM,912 - HASSI MAAMECHE,4620000,"3003,000"
16332003230153,3301,0,05/05/2023,04/05/2024,Bien immobilier,16 - ALGER,99 - ALGER,1736220,"1500,000"
09213003230205,3301,0,10/07/2023,09/07/2024,Bien immobilier,9 - BLIDA,342 - BLIDA,3230000,"2422,500"
19306023230026,3301,0,14/12/2023,13/12/2024,Bien immobilier,19 - SETIF,1149 - BIR EL ARCH,3062500,"1990,620"
09213003230096,3301,0,16/03/2023,15/03/2024,Bien immobilier,9 - BLIDA,342 - BLIDA,3760000,"2820,000"
19306023230017,3301,0,10/10/2023,09/10/2024,Bien immobilier,19 - SETIF,1149 - BIR EL ARCH,700000,"1500,000"
16328003230003,3301,0,14/01/2023,13/01/2024,Bien immobilier,16 - ALGER,136 - KOUBA,5640000,"4230,000"
19302003230090,3301,0,25/06/2023,24/06/2024,Bien immobilier,19 - SETIF,1158 - EL EULMA,832300,"1500,000"
19309003230833,3301,0,22/11/2023,21/11/2024,Bien immobilier,19 - SETIF,1158 - EL EULMA,9300000,"6045,000"
19313003230233,3301,0,30/04/2023,29/04/2024,Bien immobilier,19 - SETIF,1182 - SETIF,2170000,"1500,000"
31308013230286,3301,0,15/06/2023,14/06/2024,Bien immobilier,8 - BECHAR,231 - BECHAR,11000000,"6050,000"
06308003230045,3301,0,14/05/2023,13/05/2024,Bien immobilier,6 - BEJAIA,290 - SOUK EL THENINE,8325100,"5411,320"
16331003230173,3301,0,01/06/2023,31/05/2024,Bien immobilier,16 - ALGER,119 - DAR EL BEIDA,6412500,"4809,380"
42303003230067,3301,0,01/08/2023,31/07/2024,Bien immobilier,42 - TIPAZA,1394 - BOU ISMAIL,1292000,"1500,000"
16301003230132,3301,0,27/02/2023,26/02/2024,Bien immobilier,16 - ALGER,305 - AIN NAGA,5000000,"3000,000"
06302013230051,3301,0,11/07/2023,10/07/2024,Bien immobilier,6 - BEJAIA,263 - BENI KSILA BEJAIA,15600000,"12480,000"
25306013230024,3301,0,24/01/2023,23/01/2024,Bien immobilier,25 - CONSTANTINE,515 - EL KHROUB,2054370,"1500,000"
16331003230301,3301,0,21/09/2023,20/09/2024,Bien immobilier,16 - ALGER,106 - BEB EZZOUAR,4000000,"3000,000"
16333003230245,3301,0,08/10/2023,07/10/2024,Bien immobilier,42 - TIPAZA,1400 - DOUAOUDA,4700000,"3525,000"
15310003230164,3301,0,18/07/2023,17/07/2024,Bien immobilier,15 - TIZI OUZOU,1492 - OUADHIA,2520000,"1638,000"
10302003230214,3301,0,12/07/2023,11/07/2024,Bien immobilier,10 - BOUIRA,410 - BOUIRA,3011650,"1957,570"
06303023230025,3301,0,26/04/2023,25/04/2024,Bien immobilier,6 - BEJAIA,284 - OUZELLAGUEN,4025000,"3139,500"
16314003230111,3301,0,05/04/2023,04/04/2024,Bien immobilier,16 - ALGER,125 - EL BIAR,36989000,"27741,750"
15310003230485,3301,0,28/11/2023,27/11/2024,Bien immobilier,15 - TIZI OUZOU,1471 - DRAA EL MIZAN,1191400,"1500,000"
28302003230054,3301,0,25/04/2023,24/04/2024,Bien immobilier,28 - M SILA,952 - HAMMAM DHALAA,1050000,"1500,000"
19309003230270,3301,0,04/04/2023,03/04/2024,Bien immobilier,19 - SETIF,1158 - EL EULMA,19127000,"12432,550"
16339003230003,3301,0,25/01/2023,24/01/2024,Bien immobilier,16 - ALGER,136 - KOUBA,950000,"1500,000"
16340003230365,3301,0,07/11/2023,06/11/2024,Bien immobilier,16 - ALGER,139 - MOHAMMADIA ALGER,2736000,"2052,000"
05303003230363,3301,0,02/08/2023,01/08/2024,Bien immobilier,5 - BATNA,174 - BATNA,1630600,"1500,000"
16336003230129,3301,0,28/06/2023,27/06/2024,Bien immobilier,16 - ALGER,154 - ZERALDA,3800000,"3420,000"
09306003230356,3301,0,04/12/2023,03/12/2024,Bien immobilier,9 - BLIDA,360 - OULED YAICH BLIDA,2154600,"1615,950"
25216003230022,3301,0,05/03/2023,04/03/2024,Bien immobilier,25 - CONSTANTINE,513 - CONSTANTINE,3800000,"2470,000"
31310003230495,3301,0,28/12/2023,27/12/2024,Bien immobilier,31 - ORAN,1019 - ORAN,2965200,"1927,380"
31207003230009,3301,0,17/01/2023,16/01/2024,Bien immobilier,31 - ORAN,997 - AIN TURK,3850000,"3003,000"
31203003230305,3301,0,21/11/2023,20/11/2024,Bien immobilier,31 - ORAN,1019 - ORAN,2500000,"1625,000"
19313003230439,3301,0,02/07/2023,01/07/2024,Bien immobilier,19 - SETIF,1182 - SETIF,2873500,"1867,780"
16331003230334,3301,0,20/10/2023,19/10/2024,Bien immobilier,16 - ALGER,137 - LES EUCALYPTUS,23970000,"17977,500"
26301013230185,3301,0,12/07/2023,11/07/2024,Bien immobilier,26 - MEDEA,813 - BERROUAGHIA,3441000,"2236,650"
35206003230042,3301,0,20/06/2023,19/06/2024,Bien immobilier,35 - BOUMERDES,450 - BOUMERDES,6392000,"4794,000"
35303043230039,3301,0,01/02/2023,31/01/2024,Bien immobilier,16 - ALGER,147 - ROUIBA,3273320,"2454,990"
16260003230099,3301,0,29/08/2023,28/08/2024,Bien immobilier,16 - ALGER,116 - BOUZAREAH,3500000,"2625,000"
42305003230519,3301,0,15/08/2023,14/08/2024,Bien immobilier,42 - TIPAZA,1404 - HADJOUT,1081000,"1500,000"
16317003230210,3301,0,08/12/2023,07/12/2024,Bien immobilier,16 - ALGER,111 - BIRTOUTA,4000000,"3600,000"
11301003230402,3301,0,05/09/2023,04/09/2024,Bien immobilier,11 - TAMENRASSET,1315 - TAMANRASSET,5600000,"3696,000"
03202003230121,3301,0,26/04/2023,25/04/2024,Bien immobilier,3 - LAGHOUAT,749 - LAGHOUAT,2480000,"1500,000"
42303003230090,3301,001,17/09/2023,16/09/2024,Bien immobilier,42 - TIPAZA,1394 - BOU ISMAIL,16000000,"0,000"
26301003230033,3301,0,02/02/2023,01/02/2024,Bien immobilier,16 - ALGER,124 - EL ACHOUR,6292800,"4719,600"
35303043230088,3301,0,09/03/2023,08/03/2024,Bien immobilier,16 - ALGER,147 - ROUIBA,4929740,"3697,300"
15210003230264,3301,0,01/04/2023,31/03/2024,Bien immobilier,15 - TIZI OUZOU,1466 - BOGHNI,3360000,"2184,000"
25301003230033,3301,0,18/07/2023,17/07/2024,Bien immobilier,25 - CONSTANTINE,514 - DIDOUCHE MOURAD,496000,"1500,000"
19309003230241,3301,0,22/03/2023,21/03/2024,Bien immobilier,19 - SETIF,1158 - EL EULMA,588000,"1500,000"
25210003230014,3301,0,06/02/2023,05/02/2024,Bien immobilier,25 - CONSTANTINE,509 - AIN ABID,875000,"1800,000"
18301003230524,3301,0,25/05/2023,24/05/2024,Bien immobilier,18 - JIJEL,710 - TAHER,4464000,"2901,600"
18301003231078,3301,0,30/10/2023,29/10/2024,Bien immobilier,18 - JIJEL,710 - TAHER,2480000,"1612,000"
05303003230457,3301,0,06/10/2023,05/10/2024,Bien immobilier,5 - BATNA,172 - ARRIS,2090330,"1500,000"
11301003230532,3301,0,24/11/2023,23/11/2024,Bien immobilier,11 - TAMENRASSET,1315 - TAMANRASSET,1008000,"1500,000"
06303033230034,3301,0,19/02/2023,18/02/2024,Bien immobilier,6 - BEJAIA,260 - BEJAIA,2548200,"1656,330"
15310003230406,3301,0,23/10/2023,22/10/2024,Bien immobilier,15 - TIZI OUZOU,1496 - SOUK EL TENINE,1470000,"1500,000"
19304003230138,3301,0,10/07/2023,09/07/2024,Bien immobilier,19 - SETIF,1158 - EL EULMA,3410000,"2216,500"
31201003230063,3301,0,04/07/2023,03/07/2024,Bien immobilier,31 - ORAN,1019 - ORAN,981150,"1500,000"
31310003230361,3301,0,10/09/2023,09/09/2024,Bien immobilier,31 - ORAN,1011 - ES SENIA,4270000,"2775,500"
25303003230161,3301,0,05/10/2023,04/10/2024,Bien immobilier,25 - CONSTANTINE,510 - AIN SMARA,700000,"1500,000"
31310003230094,3301,0,06/03/2023,05/03/2024,Bien immobilier,31 - ORAN,1019 - ORAN,3340250,"2605,400"
16311003230350,3301,0,26/09/2023,25/09/2024,Bien immobilier,16 - ALGER,137 - LES EUCALYPTUS,4000000,"3000,000"
05303003230271,3301,0,30/05/2023,29/05/2024,Bien immobilier,5 - BATNA,174 - BATNA,2170000,"1500,000"
16309003230139,3301,0,07/08/2023,06/08/2024,Bien immobilier,16 - ALGER,97 - AIN BENIAN (ALGER),2763740,"2072,800"
03202003230011,3301,0,10/01/2023,09/01/2024,Bien immobilier,3 - LAGHOUAT,749 - LAGHOUAT,2480000,"1500,000"
16309003230202,3301,0,15/11/2023,14/11/2024,Bien immobilier,16 - ALGER,97 - AIN BENIAN (ALGER),2350000,"1762,500"
16330013230104,3301,001,10/02/2023,08/02/2024,Bien immobilier,16 - ALGER,142 - OULED CHEBEL,2622000,"0,000"
15308003230451,3301,0,27/09/2023,26/09/2024,Bien immobilier,15 - TIZI OUZOU,1503 - TIZI OUZOU,3870350,"-2515,730"
15308003230451,3301,0,27/09/2023,26/09/2024,Bien immobilier,15 - TIZI OUZOU,1503 - TIZI OUZOU,3870350,"2515,730"
18301003230978,3301,0,05/10/2023,04/10/2024,Bien immobilier,18 - JIJEL,691 - CHEKFA,3720000,"2418,000"
16352003230044,3301,0,27/12/2023,26/12/2024,Bien immobilier,16 - ALGER,97 - AIN BENIAN (ALGER),2776660,"2082,500"
18301003230041,3301,0,11/01/2023,10/01/2024,Bien immobilier,18 - JIJEL,700 - JIJEL,465000,"1500,000"
19313003230452,3301,0,13/07/2023,12/07/2024,Bien immobilier,19 - SETIF,1182 - SETIF,2567110,"1668,620"
15309003230369,3301,001,03/10/2023,02/10/2024,Bien immobilier,15 - TIZI OUZOU,1498 - TIGZIRT,9500000,"0,000"
16330013230186,3301,0,17/04/2023,16/04/2024,Bien immobilier,9 - BLIDA,345 - BOUGARA BLIDA,3150000,"2205,000"
16340003230376,3301,0,15/11/2023,14/11/2024,Bien immobilier,16 - ALGER,139 - MOHAMMADIA ALGER,2650880,"1988,160"
12302003230156,3301,0,20/10/2023,19/10/2024,Bien immobilier,12 - TEBESSA,1335 - EL OUENZA,9300000,"5580,000"
15304013230058,3301,0,01/01/2024,31/12/2024,Bien immobilier,15 - TIZI OUZOU,1467 - BOUDJIMA,1400000,"1800,000"
15302003230276,3301,0,10/08/2023,09/08/2024,Bien immobilier,15 - TIZI OUZOU,1459 - AZAZGA,17500000,"11375,000"
05302003230205,3301,0,29/05/2023,28/05/2024,Bien immobilier,5 - BATNA,174 - BATNA,1333000,"1500,000"
35303043230034,3301,0,25/01/2023,24/01/2024,Bien immobilier,15 - TIZI OUZOU,1503 - TIZI OUZOU,4698360,"3053,930"
09306003230116,3301,0,04/04/2023,03/04/2024,Bien immobilier,9 - BLIDA,360 - OULED YAICH BLIDA,3257360,"2443,020"
19306003230129,3301,0,31/01/2023,30/01/2024,Bien immobilier,19 - SETIF,1158 - EL EULMA,2100000,"1500,000"
16331003230193,3301,0,17/06/2023,16/06/2024,Bien immobilier,16 - ALGER,119 - DAR EL BEIDA,4000000,"3000,000"
19302003230083,3301,0,19/06/2023,18/06/2024,Bien immobilier,19 - SETIF,1158 - EL EULMA,3811500,"2477,480"
40301003230142,3301,0,13/11/2023,12/11/2024,Bien immobilier,40 - KHENCHELA,726 - KHENCHELA,6982130,"4189,280"
42305003230049,3301,0,11/01/2023,10/01/2024,Bien immobilier,42 - TIPAZA,1396 - BOURKIKA,1175000,"1500,000"
28303003230209,3301,0,07/11/2023,06/11/2024,Bien immobilier,28 - M SILA,972 - SIDI AISSA,1333640,"1500,000"
16244003230046,3301,0,12/03/2023,11/03/2024,Bien immobilier,16 - ALGER,152 - STAOUELI,4180000,"3135,000"
16314003230197,3301,0,18/06/2023,17/06/2024,Bien immobilier,16 - ALGER,111 - BIRTOUTA,3230000,"4037,500"
19306003230668,3301,0,28/07/2023,27/07/2024,Bien immobilier,19 - SETIF,1158 - EL EULMA,2610650,"1696,920"
09306003230258,3301,0,28/08/2023,27/08/2024,Bien immobilier,9 - BLIDA,362 - SOUMAA BLIDA,2584000,"1938,000"
15304063230005,3301,0,03/01/2023,02/01/2024,Bien immobilier,15 - TIZI OUZOU,1470 - DRAA BEN KHEDDA,1960000,"1500,000"
05302003230376,3301,0,16/10/2023,15/10/2024,Bien immobilier,5 - BATNA,174 - BATNA,2100000,"1500,000"
29201003230406,3301,0,12/05/2023,11/05/2024,Bien immobilier,29 - MASCARA,786 - MASCARA,3413900,"2219,040"
31207003230057,3301,0,25/04/2023,24/04/2024,Bien immobilier,31 - ORAN,1005 - BOUSFER,2489200,"1941,580"
19313003230551,3301,0,21/09/2023,20/09/2024,Bien immobilier,19 - SETIF,1182 - SETIF,705250,"1500,000"
19313003230184,3301,0,09/04/2023,08/04/2024,Bien immobilier,19 - SETIF,1182 - SETIF,2170000,"1500,000"
16333003230087,3301,0,30/03/2023,29/03/2024,Bien immobilier,42 - TIPAZA,1417 - TIPAZA,7285000,"5463,750"
15310003230189,3301,0,01/08/2023,31/07/2024,Bien immobilier,15 - TIZI OUZOU,1466 - BOGHNI,1994850,"1500,000"
16319003230154,3301,0,03/10/2023,02/10/2024,Bien immobilier,16 - ALGER,143 - OULED FAYET,6768000,"5076,000"
35303043230102,3301,0,27/03/2023,26/03/2024,Bien immobilier,16 - ALGER,119 - DAR EL BEIDA,2561200,"1920,900"
15302013230010,3301,0,15/03/2023,14/03/2024,Bien immobilier,15 - TIZI OUZOU,1469 - BOUZGUEN,1120000,"1500,000"
35303053230107,3301,0,01/06/2023,31/05/2024,Bien immobilier,16 - ALGER,146 - REGHAIA,2518260,"1888,700"
23302003230094,3301,0,28/02/2023,27/02/2024,Bien immobilier,23 - ANNABA,162 - EL BOUNI,2340810,"1521,530"
25210003230018,3301,0,15/02/2023,14/02/2024,Bien immobilier,25 - CONSTANTINE,509 - AIN ABID,420000,"1800,000"
16245003230085,3301,0,01/01/2024,31/12/2024,Bien immobilier,28 - M SILA,952 - HAMMAM DHALAA,170000000,"110500,000"
06209003230105,3301,0,24/10/2023,23/10/2024,Bien immobilier,6 - BEJAIA,260 - BEJAIA,1250900,"1500,000"
19311003230021,3301,0,25/05/2023,24/05/2024,Bien immobilier,19 - SETIF,1182 - SETIF,1750000,"1500,000"
06306003230132,3301,0,06/08/2023,05/08/2024,Bien immobilier,6 - BEJAIA,274 - EL KSEUR,5250000,"3412,500"
11301003230580,3301,0,24/12/2023,23/12/2024,Bien immobilier,11 - TAMENRASSET,1315 - TAMANRASSET,2100000,"1800,000"
19313003230659,3301,0,07/12/2023,06/12/2024,Bien immobilier,19 - SETIF,1182 - SETIF,2015000,"1500,000"
05303003230431,3301,0,22/09/2023,21/09/2024,Bien immobilier,5 - BATNA,172 - ARRIS,2434740,"1500,000"
18301003231165,3301,0,17/11/2023,16/11/2024,Bien immobilier,18 - JIJEL,698 - EMIR ABDELKADER,2480000,"1612,000"
15308003230319,3301,0,05/07/2023,04/07/2024,Bien immobilier,15 - TIZI OUZOU,1503 - TIZI OUZOU,1138940,"1500,000"
11301003230383,3301,0,23/08/2023,22/08/2024,Bien immobilier,11 - TAMENRASSET,1315 - TAMANRASSET,1120000,"2100,000"
19309003230694,3301,0,08/10/2023,07/10/2024,Bien immobilier,19 - SETIF,1158 - EL EULMA,1643000,"1500,000"
43302013230133,3301,0,09/07/2023,08/07/2024,Bien immobilier,43 - MILA,901 - ZEGHAIA,8400000,"5460,000"
29301003230046,3301,0,17/10/2023,16/10/2024,Bien immobilier,29 - MASCARA,766 - BOUHANIFIA,2234480,"1500,000"
29201003230381,3301,0,05/05/2023,04/05/2024,Bien immobilier,29 - MASCARA,786 - MASCARA,3420900,"2223,580"
15210003230345,3301,0,27/04/2023,26/04/2024,Bien immobilier,15 - TIZI OUZOU,1466 - BOGHNI,3100000,"2015,000"
18301003230969,3301,0,04/10/2023,03/10/2024,Bien immobilier,18 - JIJEL,710 - TAHER,1674000,"1500,000"
16309023230171,3301,0,08/08/2023,07/08/2024,Bien immobilier,16 - ALGER,103 - BACH DJERRAH,1316000,"1800,000"
05303003230278,3301,0,31/05/2023,30/05/2024,Bien immobilier,5 - BATNA,180 - BOUZINA,4340000,"2604,000"
16260003230065,3301,0,14/06/2023,13/06/2024,Bien immobilier,16 - ALGER,145 - RAIS HAMIDOU,5640000,"4230,000"
16332003230291,3301,0,29/08/2023,28/08/2024,Bien immobilier,16 - ALGER,99 - ALGER,2622000,"1966,500"
16309023230074,3301,0,14/03/2023,13/03/2024,Bien immobilier,16 - ALGER,148 - SAOULA,3913220,"2934,920"
34301003230062,3301,0,10/02/2023,09/02/2024,Bien immobilier,34 - B.B ARRERIDJ,368 - BORDJ BOU ARRERIDJ,2356000,"1531,400"
43305003230012,3301,0,08/05/2023,07/05/2024,Bien immobilier,43 - MILA,883 - GRAREM GOUGA,2134040,"1500,000"
06302003230034,3301,0,20/11/2023,19/11/2024,Bien immobilier,6 - BEJAIA,299 - TICHI,2695000,"2102,100"
25216003230017,3301,0,20/02/2023,19/02/2024,Bien immobilier,25 - CONSTANTINE,513 - CONSTANTINE,3800000,"2470,000"
31207003230046,3301,0,13/03/2023,12/03/2024,Bien immobilier,31 - ORAN,1019 - ORAN,14000000,"10920,000"
23302003230395,3301,0,10/09/2023,09/09/2024,Bien immobilier,23 - ANNABA,162 - EL BOUNI,1567670,"1500,000"
16314003230377,3301,0,29/11/2023,28/11/2024,Bien immobilier,16 - ALGER,102 - BABA HASSEN,2724600,"3405,750"
31308013230085,3301,0,26/01/2023,25/01/2024,Bien immobilier,31 - ORAN,1003 - BIR EL DJIR,2315700,"1505,200"
05302003230036,3301,0,17/01/2023,16/01/2024,Bien immobilier,5 - BATNA,174 - BATNA,1382600,"1500,000"
15210003230320,3301,0,13/04/2023,12/04/2024,Bien immobilier,15 - TIZI OUZOU,1466 - BOGHNI,1575000,"1500,000"
25310003230096,3301,0,27/08/2023,26/08/2024,Bien immobilier,25 - CONSTANTINE,516 - HAMMA BOUZIANE,2181780,"1500,000"
15310003230519,3301,0,11/12/2023,10/12/2024,Bien immobilier,15 - TIZI OUZOU,1466 - BOGHNI,1641140,"1500,000"
16335003230313,3301,0,19/10/2023,18/10/2024,Bien immobilier,16 - ALGER,139 - MOHAMMADIA ALGER,2643660,"1982,740"
19313003230423,3301,0,11/06/2023,10/06/2024,Bien immobilier,19 - SETIF,1182 - SETIF,1750000,"1500,000"
15210003230301,3301,0,05/04/2023,04/04/2024,Bien immobilier,15 - TIZI OUZOU,1466 - BOGHNI,1260000,"1500,000"
15308003230576,3301,0,01/12/2023,30/11/2024,Bien immobilier,15 - TIZI OUZOU,1503 - TIZI OUZOU,862110,"1500,000"
18301003230239,3301,0,28/02/2023,27/02/2024,Bien immobilier,18 - JIJEL,710 - TAHER,1244650,"1500,000"
31202003230058,3301,001,28/05/2023,27/05/2024,Bien immobilier,31 - ORAN,1019 - ORAN,12000000,"0,000"
16331003230157,3301,001,16/05/2023,15/05/2024,Bien immobilier,16 - ALGER,146 - REGHAIA,4000000,"0,000"
43304003230004,3301,0,08/02/2023,07/02/2024,Bien immobilier,43 - MILA,898 - TERRAI BAINEM,496000,"1500,000"
15304063230014,3301,0,11/01/2023,10/01/2024,Bien immobilier,15 - TIZI OUZOU,1470 - DRAA BEN KHEDDA,806000,"1500,000"
23304003230163,3301,0,13/11/2023,12/11/2024,Bien immobilier,23 - ANNABA,156 - ANNABA,4500000,"2925,000"
19306003230438,3301,0,18/05/2023,17/05/2024,Bien immobilier,19 - SETIF,1158 - EL EULMA,7140000,"4641,000"
16308033230073,3301,0,20/03/2023,19/03/2024,Bien immobilier,16 - ALGER,124 - EL ACHOUR,4000000,"3000,000"
16335003230324,3301,0,01/11/2023,31/10/2024,Bien immobilier,16 - ALGER,114 - BORDJ EL KIFFAN,23500000,"17625,000"
29201003230495,3301,0,13/06/2023,12/06/2024,Bien immobilier,29 - MASCARA,786 - MASCARA,7140000,"4641,000"
16336003230256,3301,0,23/11/2023,22/11/2024,Bien immobilier,16 - ALGER,154 - ZERALDA,4712000,"4240,800"
28305003230190,3301,0,28/09/2023,27/09/2024,Bien immobilier,28 - M SILA,962 - MSILA,875000,"1500,000"
31203003230243,3301,0,09/10/2023,08/10/2024,Bien immobilier,31 - ORAN,1019 - ORAN,5000000,"3250,000"
25301013230015,3301,0,23/01/2023,22/01/2024,Bien immobilier,21 - SKIKDA,1276 - SIDI MEZGHICHE,739040,"1500,000"
43301003230113,3301,0,18/07/2023,17/07/2024,Bien immobilier,43 - MILA,877 - CHELGHOUM LAID,1023000,"1500,000"
25309003230096,3301,0,08/05/2023,07/05/2024,Bien immobilier,25 - CONSTANTINE,513 - CONSTANTINE,2793100,"1815,520"
25301013230150,3301,0,12/09/2023,11/09/2024,Bien immobilier,21 - SKIKDA,1260 - EL HARROUCH,1053850,"1800,000"
31310003230168,3301,0,24/04/2023,23/04/2024,Bien immobilier,31 - ORAN,1019 - ORAN,2240000,"1500,000"
16336003230264,3301,0,30/11/2023,29/11/2024,Bien immobilier,16 - ALGER,138 - MAHELMA,3230000,"2422,500"
28305003230114,3301,0,31/05/2023,30/05/2024,Bien immobilier,28 - M SILA,962 - MSILA,908610,"1500,000"
19306003230325,3301,0,11/04/2023,10/04/2024,Bien immobilier,6 - BEJAIA,260 - BEJAIA,3215800,"2090,270"
19212003230025,3301,0,25/02/2023,24/02/2024,Bien immobilier,6 - BEJAIA,260 - BEJAIA,3407950,"2658,200"
15309003230273,3301,0,02/08/2023,01/08/2024,Bien immobilier,15 - TIZI OUZOU,1498 - TIGZIRT,719200,"1500,000"
16309003230076,3301,0,27/04/2023,26/04/2024,Bien immobilier,16 - ALGER,97 - AIN BENIAN (ALGER),1175000,"1500,000"
11301013230087,3301,0,17/04/2023,16/04/2024,Bien immobilier,11 - TAMENRASSET,1315 - TAMANRASSET,8876000,"5858,160"
16351003230036,3301,0,16/10/2023,15/10/2024,Bien immobilier,42 - TIPAZA,1417 - TIPAZA,950000,"1500,000"
31203003230205,3301,0,25/08/2023,24/08/2024,Bien immobilier,31 - ORAN,1019 - ORAN,3684100,"-2873,600"
31203003230205,3301,0,25/08/2023,24/08/2024,Bien immobilier,31 - ORAN,1019 - ORAN,3684100,"2873,600"
25303003230148,3301,0,20/09/2023,19/09/2024,Bien immobilier,25 - CONSTANTINE,513 - CONSTANTINE,875000,"1500,000"
19306003230775,3301,0,04/09/2023,03/09/2024,Bien immobilier,19 - SETIF,1158 - EL EULMA,12075000,"7848,750"
14301003230195,3301,0,01/08/2023,31/07/2024,Bien immobilier,14 - TIARET,1384 - TIARET,6510000,"3906,000"
09213003230058,3301,0,14/02/2023,13/02/2024,Bien immobilier,9 - BLIDA,356 - MOUZAIA,9306000,"6979,500"
42305003230128,3301,0,09/02/2023,08/02/2024,Bien immobilier,42 - TIPAZA,1404 - HADJOUT,846000,"1500,000"
34205003230149,3301,001,25/07/2023,24/07/2024,Bien immobilier,34 - B.B ARRERIDJ,382 - KHELIL,1550000,"0,000"
16330023230064,3301,0,30/05/2023,29/05/2024,Bien immobilier,16 - ALGER,151 - SOUIDANIA,3803800,"2852,850"
16308033230094,3301,0,03/05/2023,02/05/2024,Bien immobilier,16 - ALGER,102 - BABA HASSEN,12690000,"9517,500"
05302003230465,3301,0,20/11/2023,19/11/2024,Bien immobilier,5 - BATNA,174 - BATNA,6014000,"3608,400"
31310003230427,3301,0,06/11/2023,05/11/2024,Bien immobilier,31 - ORAN,1003 - BIR EL DJIR,3220700,"2093,460"
15307003230037,3301,0,13/03/2023,12/03/2024,Bien immobilier,15 - TIZI OUZOU,1446 - AIT AISSA MIMOUN,1592500,"1500,000"
06306003230014,3301,0,16/01/2023,15/01/2024,Bien immobilier,6 - BEJAIA,274 - EL KSEUR,2800000,"1820,000"
15210003230191,3301,0,01/03/2023,29/02/2024,Bien immobilier,15 - TIZI OUZOU,1487 - MECHTRASS,2100000,"1500,000"
18301003231229,3301,0,11/12/2023,10/12/2024,Bien immobilier,18 - JIJEL,696 - EL KENNAR NOUCHFI,2170000,"1500,000"
28305003230073,3301,0,30/03/2023,29/03/2024,Bien immobilier,28 - M SILA,962 - MSILA,800000,"1500,000"
